Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
25.08.,Uchida K.,2,,,,,,5,1,60%,96% (25/26),65% (11/17),0% (0/0),28% (10/36),63% (15/24),30% (3/10),84% (36/43),42% (25/60),59% (61/103),6,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0']","['1', '0', '4', '1']",[],[],[],1.21
25.08.,Yuzuki T.,0,,,,,,12,3,60%,72% (26/36),38% (9/24),70% (7/10),4% (1/26),35% (6/17),0% (0/0),58% (35/60),16% (7/43),41% (42/103),4,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],4.28
24.08.,Yuzuki T.,2,,,,,,13,3,65%,84% (38/45),58% (14/24),50% (2/4),35% (18/52),54% (14/26),44% (4/9),33,33,70% (23/33),75% (50/67),41% (32/78),57% (82/145),7,0,85% (11/13),31% (4/13),58% (15/26),"['2', '2', '5', '3']",[],"['4', '2', '6', '2']",[],[],4.61
24.08.,Leong M. W. K.,1,,,,,,4,5,67%,65% (34/52),46% (12/26),56% (5/9),18% (8/45),42% (10/24),50% (2/4),13,23,33% (1/3),59% (46/78),25% (17/67),43% (63/145),3,0,69% (9/13),15% (2/13),42% (11/26),"['2', '1']","['5', '3']",[],[],[],1.17
06.07.,Weightman O.,2,,,,,,8,3,58%,75% (42/56),60% (24/40),0% (0/2),33% (24/72),55% (27/49),24% (4/17),34,29,79% (11/14),69% (66/96),42% (51/121),54% (117/217),7,0,88% (14/16),27% (4/15),58% (18/31),"['3', '2']","['2', '0', '5', '1']","['1', '0']",[],[],1.23
06.07.,Yuzuki T.,1,,,,,,9,11,60%,67% (48/72),45% (22/49),76% (13/17),25% (14/56),40% (16/40),100% (2/2),41,51,55% (28/51),58% (70/121),31% (30/96),46% (100/217),3,0,73% (11/15),13% (2/16),42% (13/31),"['4', '4']",[],"['2', '2']",[],[],4.17
08.09.2024,Dong Z.,2,,,,,,4,6,47%,84% (27/32),56% (20/36),33% (1/3),28% (12/43),66% (19/29),100% (4/4),69% (47/68),43% (31/72),56% (78/140),7,0,83% (10/12),33% (4/12),58% (14/24),"['4', '2', '6', '5']","['5', '5', '7', '5']",[],[],[],-
08.09.2024,Yuzuki T.,0,,,,,,11,11,60%,72% (31/43),34% (10/29),0% (0/4),16% (5/32),44% (16/36),67% (2/3),57% (41/72),31% (21/68),44% (62/140),3,0,67% (8/12),17% (2/12),42% (10/24),"['4', '5', '5', '5']","['2', '1']",[],[],[],-
16.07.2024,Fomin S.,2,,,,,,4,5,58%,80% (33/41),60% (18/30),100% (2/2),34% (12/35),41% (9/22),67% (2/3),72% (51/71),37% (21/57),56% (72/128),5,0,100% (10/10),22% (2/9),63% (12/19),[],"['2', '0', '4', '0']",[],[],[],1.21
16.07.2024,Yuzuki T.,0,,,,,,7,1,61%,66% (23/35),59% (13/22),33% (1/3),20% (8/41),40% (12/30),0% (0/2),63% (36/57),28% (20/71),44% (56/128),5,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],4.21
